#lRMS=0.0001856670424 iRMS=2.672614937e-05 0
#    lk   ukf_o9v   uks_o9v        fh       fse        fd         fl
#
10720.0  0.085016  0.000000  0.000000  0.085016  0.000000  0.000000
10725.0  0.084864  0.000000  0.000000  0.084864  0.000000  0.000000
10730.0  0.084713  0.000000  0.000000  0.084713  0.000000  0.000000
10735.0  0.084562  0.000000  0.000000  0.084562  0.000000  0.000000
10740.0  0.084412  0.000000  0.000000  0.084412  0.000000  0.000000
10745.0  0.084262  0.000000  0.000000  0.084262  0.000000  0.000000
10750.0  0.084112  0.000000  0.000000  0.084112  0.000000  0.000000
10755.0  0.083962  0.000000  0.000000  0.083962  0.000000  0.000000
10760.0  0.083812  0.000000  0.000000  0.083812  0.000000  0.000000
10765.0  0.083663  0.000000  0.000000  0.083663  0.000000  0.000000
10770.0  0.083514  0.000000  0.000000  0.083514  0.000000  0.000000
10775.0  0.083365  0.000000  0.000000  0.083365  0.000000  0.000000
10780.0  0.083217  0.000000  0.000000  0.083217  0.000000  0.000000
10785.0  0.083069  0.000000  0.000000  0.083069  0.000000  0.000000
10790.0  0.082921  0.000000  0.000000  0.082921  0.000000  0.000000
10795.0  0.082774  0.000000  0.000000  0.082774  0.000000  0.000000
10800.0  0.082626  0.000000  0.000000  0.082626  0.000000  0.000000
10805.0  0.082479  0.000000  0.000000  0.082479  0.000000  0.000000
10810.0  0.082332  0.000000  0.000000  0.082332  0.000000  0.000000
10815.0  0.082186  0.000000  0.000000  0.082186  0.000000  0.000000
10820.0  0.082040  0.000000  0.000000  0.082040  0.000000  0.000000
10825.0  0.081894  0.000000  0.000000  0.081894  0.000000  0.000000
10830.0  0.081748  0.000000  0.000000  0.081748  0.000000  0.000000
10835.0  0.081602  0.000000  0.000000  0.081602  0.000000  0.000000
10840.0  0.081457  0.000000  0.000000  0.081457  0.000000  0.000000
10845.0  0.081312  0.000000  0.000000  0.081312  0.000000  0.000000
10850.0  0.081168  0.000000  0.000000  0.081168  0.000000  0.000000
10855.0  0.081023  0.000000  0.000000  0.081023  0.000000  0.000000
10860.0  0.080879  0.000000  0.000000  0.080879  0.000000  0.000000
10865.0  0.080735  0.000000  0.000000  0.080735  0.000000  0.000000
10870.0  0.080592  0.000000  0.000000  0.080592  0.000000  0.000000
10875.0  0.080448  0.000000  0.000000  0.080448  0.000000  0.000000
10880.0  0.080305  0.000000  0.000000  0.080305  0.000000  0.000000
10885.0  0.080162  0.000000  0.000000  0.080162  0.000000  0.000000
10890.0  0.080020  0.000000  0.000000  0.080020  0.000000  0.000000
10895.0  0.079878  0.000000  0.000000  0.079878  0.000000  0.000000
10900.0  0.079736  0.000000  0.000000  0.079736  0.000000  0.000000
10905.0  0.079594  0.000000  0.000000  0.079594  0.000000  0.000000
10910.0  0.079452  0.000000  0.000000  0.079452  0.000000  0.000000
10915.0  0.079311  0.000000  0.000000  0.079311  0.000000  0.000000
10920.0  0.079170  0.000000  0.000000  0.079170  0.000000  0.000000
10925.0  0.079029  0.000000  0.000000  0.079029  0.000000  0.000000
10930.0  0.078889  0.000000  0.000000  0.078889  0.000000  0.000000
10935.0  0.078749  0.000000  0.000000  0.078749  0.000000  0.000000
10940.0  0.078609  0.000000  0.000000  0.078609  0.000000  0.000000
10945.0  0.078469  0.000000  0.000000  0.078469  0.000000  0.000000
10950.0  0.078329  0.000000  0.000000  0.078329  0.000000  0.000000
10955.0  0.078190  0.000000  0.000000  0.078190  0.000000  0.000000
10960.0  0.078051  0.000000  0.000000  0.078051  0.000000  0.000000
10965.0  0.077913  0.000000  0.000000  0.077913  0.000000  0.000000
10970.0  0.077774  0.000000  0.000000  0.077774  0.000000  0.000000
10975.0  0.077636  0.000000  0.000000  0.077636  0.000000  0.000000
10980.0  0.077498  0.000000  0.000000  0.077498  0.000000  0.000000
10985.0  0.077360  0.000000  0.000000  0.077360  0.000000  0.000000
10990.0  0.077223  0.000000  0.000000  0.077223  0.000000  0.000000
10995.0  0.077086  0.000000  0.000000  0.077086  0.000000  0.000000
11000.0  0.076949  0.000000  0.000000  0.076949  0.000000  0.000000

