#lRMS=0.003538307967 iRMS=0.0001371480321 0
#    lk   ukf_g8v   uks_g8v        fh       fse        fl         fd
#
10715.0  0.401055  0.000000  0.000000  0.401055  0.000000  0.000000
10720.0  0.400654  0.000000  0.000000  0.400654  0.000000  0.000000
10725.0  0.400254  0.000000  0.000000  0.400254  0.000000  0.000000
10730.0  0.399854  0.000000  0.000000  0.399854  0.000000  0.000000
10735.0  0.399454  0.000000  0.000000  0.399454  0.000000  0.000000
10740.0  0.399055  0.000000  0.000000  0.399055  0.000000  0.000000
10745.0  0.398656  0.000000  0.000000  0.398656  0.000000  0.000000
10750.0  0.398258  0.000000  0.000000  0.398258  0.000000  0.000000
10755.0  0.397860  0.000000  0.000000  0.397860  0.000000  0.000000
10760.0  0.397462  0.000000  0.000000  0.397462  0.000000  0.000000
10765.0  0.397065  0.000000  0.000000  0.397065  0.000000  0.000000
10770.0  0.396668  0.000000  0.000000  0.396668  0.000000  0.000000
10775.0  0.396272  0.000000  0.000000  0.396272  0.000000  0.000000
10780.0  0.395876  0.000000  0.000000  0.395876  0.000000  0.000000
10785.0  0.395481  0.000000  0.000000  0.395481  0.000000  0.000000
10790.0  0.395085  0.000000  0.000000  0.395085  0.000000  0.000000
10795.0  0.394691  0.000000  0.000000  0.394691  0.000000  0.000000
10800.0  0.394296  0.000000  0.000000  0.394296  0.000000  0.000000
10805.0  0.393903  0.000000  0.000000  0.393903  0.000000  0.000000
10810.0  0.393509  0.000000  0.000000  0.393509  0.000000  0.000000
10815.0  0.393116  0.000000  0.000000  0.393116  0.000000  0.000000
10820.0  0.392724  0.000000  0.000000  0.392724  0.000000  0.000000
10825.0  0.392331  0.000000  0.000000  0.392331  0.000000  0.000000
10830.0  0.391940  0.000000  0.000000  0.391940  0.000000  0.000000
10835.0  0.391548  0.000000  0.000000  0.391548  0.000000  0.000000
10840.0  0.391157  0.000000  0.000000  0.391157  0.000000  0.000000
10845.0  0.390767  0.000000  0.000000  0.390767  0.000000  0.000000
10850.0  0.390377  0.000000  0.000000  0.390377  0.000000  0.000000
10855.0  0.389987  0.000000  0.000000  0.389987  0.000000  0.000000
10860.0  0.389598  0.000000  0.000000  0.389598  0.000000  0.000000
10865.0  0.389209  0.000000  0.000000  0.389209  0.000000  0.000000
10870.0  0.388820  0.000000  0.000000  0.388820  0.000000  0.000000
10875.0  0.388432  0.000000  0.000000  0.388432  0.000000  0.000000
10880.0  0.388044  0.000000  0.000000  0.388044  0.000000  0.000000
10885.0  0.387657  0.000000  0.000000  0.387657  0.000000  0.000000
10890.0  0.387270  0.000000  0.000000  0.387270  0.000000  0.000000
10895.0  0.386884  0.000000  0.000000  0.386884  0.000000  0.000000
10900.0  0.386498  0.000000  0.000000  0.386498  0.000000  0.000000
10905.0  0.386112  0.000000  0.000000  0.386112  0.000000  0.000000
10910.0  0.385727  0.000000  0.000000  0.385727  0.000000  0.000000
10915.0  0.385342  0.000000  0.000000  0.385342  0.000000  0.000000
10920.0  0.384958  0.000000  0.000000  0.384958  0.000000  0.000000
10925.0  0.384574  0.000000  0.000000  0.384574  0.000000  0.000000
10930.0  0.384190  0.000000  0.000000  0.384190  0.000000  0.000000
10935.0  0.383807  0.000000  0.000000  0.383807  0.000000  0.000000
10940.0  0.383424  0.000000  0.000000  0.383424  0.000000  0.000000
10945.0  0.383042  0.000000  0.000000  0.383042  0.000000  0.000000
10950.0  0.382660  0.000000  0.000000  0.382660  0.000000  0.000000
10955.0  0.382278  0.000000  0.000000  0.382278  0.000000  0.000000
10960.0  0.381897  0.000000  0.000000  0.381897  0.000000  0.000000
10965.0  0.381516  0.000000  0.000000  0.381516  0.000000  0.000000
10970.0  0.381136  0.000000  0.000000  0.381136  0.000000  0.000000
10975.0  0.380756  0.000000  0.000000  0.380756  0.000000  0.000000
10980.0  0.380376  0.000000  0.000000  0.380376  0.000000  0.000000
10985.0  0.379997  0.000000  0.000000  0.379997  0.000000  0.000000
10990.0  0.379619  0.000000  0.000000  0.379619  0.000000  0.000000
10995.0  0.379240  0.000000  0.000000  0.379240  0.000000  0.000000
11000.0  0.378862  0.000000  0.000000  0.378862  0.000000  0.000000

